Scenario,Trial,Seed,Alpha,Beta,Gamma,Drones,Victims,Score
ScenarioSize64Probes32BestWalkB,157,1188136200599286222,0.5,0.75,0.0,32,395,0.3843
ScenarioSize64Probes32BestWalkB,158,679805008651456991,0.5,0.75,0.0,32,355,0.3858
ScenarioSize64Probes32BestWalkB,159,2317393341493435360,0.5,0.75,0.0,32,381,0.3858
ScenarioSize64Probes32BestWalkB,160,4066160913880139597,0.5,0.75,0.0,32,408,0.3861
ScenarioSize64Probes32BestWalkB,161,880879381715801850,0.5,1.0,0.0,32,478,0.4815
ScenarioSize64Probes32BestWalkB,162,1726760884372734954,0.5,1.0,0.0,32,491,0.4795
ScenarioSize64Probes32BestWalkB,163,4258223208824758363,0.5,1.0,0.0,32,484,0.4832
ScenarioSize64Probes32BestWalkB,164,2933576904639372249,0.5,1.0,0.0,32,488,0.4795
ScenarioSize64Probes32BestWalkB,165,1619482046725515514,0.5,1.0,0.0,32,499,0.4804
ScenarioSize64Probes32BestWalkB,166,8295202924942681088,0.5,1.0,0.0,32,487,0.4811
ScenarioSize64Probes32BestWalkB,167,6220178296303381513,0.5,1.0,0.0,32,494,0.4807
ScenarioSize64Probes32BestWalkB,168,6524421527956593628,0.5,1.0,0.0,32,492,0.4836
ScenarioSize64Probes32BestWalkB,169,1279641774440027009,0.5,1.0,0.0,32,442,0.4806
ScenarioSize64Probes32BestWalkB,170,7094737511858396355,0.5,1.0,0.0,32,464,0.477
ScenarioSize64Probes32BestWalkB,171,7842193693029557975,0.5,1.0,0.0,32,471,0.4797
ScenarioSize64Probes32BestWalkB,172,2392680491109428476,0.5,1.0,0.0,32,471,0.4781
ScenarioSize64Probes32BestWalkB,173,3866198558357324097,0.5,1.0,0.0,32,499,0.4805
ScenarioSize64Probes32BestWalkB,174,1395931845597272999,0.5,1.0,0.0,32,471,0.4835
ScenarioSize64Probes32BestWalkB,175,2411645404100907887,0.5,1.0,0.0,32,483,0.4818
ScenarioSize64Probes32BestWalkB,176,3005318628866213391,0.5,1.0,0.0,32,466,0.4828
ScenarioSize64Probes32BestWalkB,177,1188136200599286222,0.5,1.0,0.0,32,489,0.4795
ScenarioSize64Probes32BestWalkB,178,679805008651456991,0.5,1.0,0.0,32,501,0.4836
ScenarioSize64Probes32BestWalkB,179,2317393341493435360,0.5,1.0,0.0,32,476,0.4813
ScenarioSize64Probes32BestWalkB,180,4066160913880139597,0.5,1.0,0.0,32,467,0.4819
ScenarioSize64Probes32BestWalkB,181,880879381715801850,0.75,0.5,0.0,32,295,0.2829
ScenarioSize64Probes32BestWalkB,182,1726760884372734954,0.75,0.5,0.0,32,274,0.2824
ScenarioSize64Probes32BestWalkB,183,4258223208824758363,0.75,0.5,0.0,32,261,0.2785
ScenarioSize64Probes32BestWalkB,184,2933576904639372249,0.75,0.5,0.0,32,280,0.2815
ScenarioSize64Probes32BestWalkB,185,1619482046725515514,0.75,0.5,0.0,32,288,0.2826
ScenarioSize64Probes32BestWalkB,186,8295202924942681088,0.75,0.5,0.0,32,302,0.2832
ScenarioSize64Probes32BestWalkB,187,6220178296303381513,0.75,0.5,0.0,32,281,0.2817
ScenarioSize64Probes32BestWalkB,188,6524421527956593628,0.75,0.5,0.0,32,283,0.2812
ScenarioSize64Probes32BestWalkB,189,1279641774440027009,0.75,0.5,0.0,32,313,0.2809
ScenarioSize64Probes32BestWalkB,190,7094737511858396355,0.75,0.5,0.0,32,284,0.2799
ScenarioSize64Probes32BestWalkB,191,7842193693029557975,0.75,0.5,0.0,32,278,0.2807
ScenarioSize64Probes32BestWalkB,192,2392680491109428476,0.75,0.5,0.0,32,287,0.2823
ScenarioSize64Probes32BestWalkB,193,3866198558357324097,0.75,0.5,0.0,32,298,0.2826
ScenarioSize64Probes32BestWalkB,194,1395931845597272999,0.75,0.5,0.0,32,302,0.2819
ScenarioSize64Probes32BestWalkB,195,2411645404100907887,0.75,0.5,0.0,32,303,0.2822
ScenarioSize64Probes32BestWalkB,196,3005318628866213391,0.75,0.5,0.0,32,308,0.2816
ScenarioSize64Probes32BestWalkB,197,1188136200599286222,0.75,0.5,0.0,32,286,0.2833
ScenarioSize64Probes32BestWalkB,198,679805008651456991,0.75,0.5,0.0,32,276,0.2836
ScenarioSize64Probes32BestWalkB,199,2317393341493435360,0.75,0.5,0.0,32,292,0.2836
ScenarioSize64Probes32BestWalkB,200,4066160913880139597,0.75,0.5,0.0,32,289,0.2821
ScenarioSize64Probes32BestWalkB,201,880879381715801850,0.75,0.75,0.0,32,394,0.3984
ScenarioSize64Probes32BestWalkB,202,1726760884372734954,0.75,0.75,0.0,32,391,0.4048
ScenarioSize64Probes32BestWalkB,203,4258223208824758363,0.75,0.75,0.0,32,403,0.402
ScenarioSize64Probes32BestWalkB,204,2933576904639372249,0.75,0.75,0.0,32,411,0.399
ScenarioSize64Probes32BestWalkB,205,1619482046725515514,0.75,0.75,0.0,32,424,0.4011
ScenarioSize64Probes32BestWalkB,206,8295202924942681088,0.75,0.75,0.0,32,413,0.4
ScenarioSize64Probes32BestWalkB,207,6220178296303381513,0.75,0.75,0.0,32,453,0.399
ScenarioSize64Probes32BestWalkB,208,6524421527956593628,0.75,0.75,0.0,32,422,0.4006
ScenarioSize64Probes32BestWalkB,209,1279641774440027009,0.75,0.75,0.0,32,392,0.3987
ScenarioSize64Probes32BestWalkB,210,7094737511858396355,0.75,0.75,0.0,32,396,0.3955
ScenarioSize64Probes32BestWalkB,211,7842193693029557975,0.75,0.75,0.0,32,397,0.3984
ScenarioSize64Probes32BestWalkB,212,2392680491109428476,0.75,0.75,0.0,32,405,0.3998
ScenarioSize64Probes32BestWalkB,213,3866198558357324097,0.75,0.75,0.0,32,400,0.3969
ScenarioSize64Probes32BestWalkB,214,1395931845597272999,0.75,0.75,0.0,32,394,0.4025
ScenarioSize64Probes32BestWalkB,215,2411645404100907887,0.75,0.75,0.0,32,414,0.3972
ScenarioSize64Probes32BestWalkB,216,3005318628866213391,0.75,0.75,0.0,32,397,0.3982
ScenarioSize64Probes32BestWalkB,217,1188136200599286222,0.75,0.75,0.0,32,402,0.399
ScenarioSize64Probes32BestWalkB,218,679805008651456991,0.75,0.75,0.0,32,420,0.403
ScenarioSize64Probes32BestWalkB,219,2317393341493435360,0.75,0.75,0.0,32,400,0.4001
ScenarioSize64Probes32BestWalkB,220,4066160913880139597,0.75,0.75,0.0,32,408,0.3988
ScenarioSize64Probes32BestWalkB,221,880879381715801850,0.75,1.0,0.0,32,494,0.5002
ScenarioSize64Probes32BestWalkB,222,1726760884372734954,0.75,1.0,0.0,32,475,0.4999
ScenarioSize64Probes32BestWalkB,223,4258223208824758363,0.75,1.0,0.0,32,499,0.5043
ScenarioSize64Probes32BestWalkB,224,2933576904639372249,0.75,1.0,0.0,32,514,0.5014
ScenarioSize64Probes32BestWalkB,225,1619482046725515514,0.75,1.0,0.0,32,492,0.5037
ScenarioSize64Probes32BestWalkB,226,8295202924942681088,0.75,1.0,0.0,32,480,0.5028
ScenarioSize64Probes32BestWalkB,227,6220178296303381513,0.75,1.0,0.0,32,472,0.4934
ScenarioSize64Probes32BestWalkB,228,6524421527956593628,0.75,1.0,0.0,32,518,0.5069
ScenarioSize64Probes32BestWalkB,229,1279641774440027009,0.75,1.0,0.0,32,506,0.5033
ScenarioSize64Probes32BestWalkB,230,7094737511858396355,0.75,1.0,0.0,32,524,0.5
ScenarioSize64Probes32BestWalkB,231,7842193693029557975,0.75,1.0,0.0,32,513,0.5016
ScenarioSize64Probes32BestWalkB,232,2392680491109428476,0.75,1.0,0.0,32,496,0.5009
ScenarioSize64Probes32BestWalkB,233,3866198558357324097,0.75,1.0,0.0,32,495,0.5021
ScenarioSize64Probes32BestWalkB,234,1395931845597272999,0.75,1.0,0.0,32,525,0.5059
ScenarioSize64Probes32BestWalkB,235,2411645404100907887,0.75,1.0,0.0,32,500,0.5063
ScenarioSize64Probes32BestWalkB,236,3005318628866213391,0.75,1.0,0.0,32,500,0.5023
ScenarioSize64Probes32BestWalkB,237,1188136200599286222,0.75,1.0,0.0,32,512,0.5052
ScenarioSize64Probes32BestWalkB,238,679805008651456991,0.75,1.0,0.0,32,498,0.5041
ScenarioSize64Probes32BestWalkB,239,2317393341493435360,0.75,1.0,0.0,32,552,0.5046
ScenarioSize64Probes32BestWalkB,240,4066160913880139597,0.75,1.0,0.0,32,518,0.5058
ScenarioSize64Probes32BestWalkB,241,880879381715801850,1.0,0.5,0.0,32,398,0.296
ScenarioSize64Probes32BestWalkB,242,1726760884372734954,1.0,0.5,0.0,32,403,0.298
