Scenario,Trial,Seed,Alpha,Beta,Gamma,Drones,Victims,Score
ScenarioSize64Probes32GlobalExploreB,159,2317393341493435360,0.5,0.75,0.0,32,348,0
ScenarioSize64Probes32GlobalExploreB,160,4066160913880139597,0.5,0.75,0.0,32,332,0
ScenarioSize64Probes32GlobalExploreB,161,880879381715801850,0.5,1.0,0.0,32,418,0
ScenarioSize64Probes32GlobalExploreB,162,1726760884372734954,0.5,1.0,0.0,32,412,0
ScenarioSize64Probes32GlobalExploreB,163,4258223208824758363,0.5,1.0,0.0,32,398,0
ScenarioSize64Probes32GlobalExploreB,164,2933576904639372249,0.5,1.0,0.0,32,413,0
ScenarioSize64Probes32GlobalExploreB,165,1619482046725515514,0.5,1.0,0.0,32,437,0
ScenarioSize64Probes32GlobalExploreB,166,8295202924942681088,0.5,1.0,0.0,32,452,0
ScenarioSize64Probes32GlobalExploreB,167,6220178296303381513,0.5,1.0,0.0,32,406,0
ScenarioSize64Probes32GlobalExploreB,168,6524421527956593628,0.5,1.0,0.0,32,386,0
ScenarioSize64Probes32GlobalExploreB,169,1279641774440027009,0.5,1.0,0.0,32,424,0
ScenarioSize64Probes32GlobalExploreB,170,7094737511858396355,0.5,1.0,0.0,32,389,0
ScenarioSize64Probes32GlobalExploreB,171,7842193693029557975,0.5,1.0,0.0,32,418,0
ScenarioSize64Probes32GlobalExploreB,172,2392680491109428476,0.5,1.0,0.0,32,417,0
ScenarioSize64Probes32GlobalExploreB,173,3866198558357324097,0.5,1.0,0.0,32,425,0
ScenarioSize64Probes32GlobalExploreB,174,1395931845597272999,0.5,1.0,0.0,32,389,0
ScenarioSize64Probes32GlobalExploreB,175,2411645404100907887,0.5,1.0,0.0,32,430,0
ScenarioSize64Probes32GlobalExploreB,176,3005318628866213391,0.5,1.0,0.0,32,422,0
ScenarioSize64Probes32GlobalExploreB,177,1188136200599286222,0.5,1.0,0.0,32,420,0
ScenarioSize64Probes32GlobalExploreB,178,679805008651456991,0.5,1.0,0.0,32,423,0
ScenarioSize64Probes32GlobalExploreB,179,2317393341493435360,0.5,1.0,0.0,32,413,0
ScenarioSize64Probes32GlobalExploreB,180,4066160913880139597,0.5,1.0,0.0,32,407,0
ScenarioSize64Probes32GlobalExploreB,181,880879381715801850,0.75,0.5,0.0,32,280,0
ScenarioSize64Probes32GlobalExploreB,182,1726760884372734954,0.75,0.5,0.0,32,285,0
ScenarioSize64Probes32GlobalExploreB,183,4258223208824758363,0.75,0.5,0.0,32,255,0
ScenarioSize64Probes32GlobalExploreB,184,2933576904639372249,0.75,0.5,0.0,32,277,0
ScenarioSize64Probes32GlobalExploreB,185,1619482046725515514,0.75,0.5,0.0,32,263,0
ScenarioSize64Probes32GlobalExploreB,186,8295202924942681088,0.75,0.5,0.0,32,273,0
ScenarioSize64Probes32GlobalExploreB,187,6220178296303381513,0.75,0.5,0.0,32,271,0
ScenarioSize64Probes32GlobalExploreB,188,6524421527956593628,0.75,0.5,0.0,32,259,0
ScenarioSize64Probes32GlobalExploreB,189,1279641774440027009,0.75,0.5,0.0,32,253,0
ScenarioSize64Probes32GlobalExploreB,190,7094737511858396355,0.75,0.5,0.0,32,245,0
ScenarioSize64Probes32GlobalExploreB,191,7842193693029557975,0.75,0.5,0.0,32,246,0
ScenarioSize64Probes32GlobalExploreB,192,2392680491109428476,0.75,0.5,0.0,32,233,0
ScenarioSize64Probes32GlobalExploreB,193,3866198558357324097,0.75,0.5,0.0,32,243,0
ScenarioSize64Probes32GlobalExploreB,194,1395931845597272999,0.75,0.5,0.0,32,262,0
ScenarioSize64Probes32GlobalExploreB,195,2411645404100907887,0.75,0.5,0.0,32,260,0
ScenarioSize64Probes32GlobalExploreB,196,3005318628866213391,0.75,0.5,0.0,32,291,0
ScenarioSize64Probes32GlobalExploreB,197,1188136200599286222,0.75,0.5,0.0,32,271,0
ScenarioSize64Probes32GlobalExploreB,198,679805008651456991,0.75,0.5,0.0,32,271,0
ScenarioSize64Probes32GlobalExploreB,199,2317393341493435360,0.75,0.5,0.0,32,261,0
ScenarioSize64Probes32GlobalExploreB,200,4066160913880139597,0.75,0.5,0.0,32,275,0
ScenarioSize64Probes32GlobalExploreB,201,880879381715801850,0.75,0.75,0.0,32,386,0
ScenarioSize64Probes32GlobalExploreB,202,1726760884372734954,0.75,0.75,0.0,32,396,0
ScenarioSize64Probes32GlobalExploreB,203,4258223208824758363,0.75,0.75,0.0,32,359,0
ScenarioSize64Probes32GlobalExploreB,204,2933576904639372249,0.75,0.75,0.0,32,360,0
ScenarioSize64Probes32GlobalExploreB,205,1619482046725515514,0.75,0.75,0.0,32,366,0
ScenarioSize64Probes32GlobalExploreB,206,8295202924942681088,0.75,0.75,0.0,32,361,0
ScenarioSize64Probes32GlobalExploreB,207,6220178296303381513,0.75,0.75,0.0,32,358,0
ScenarioSize64Probes32GlobalExploreB,208,6524421527956593628,0.75,0.75,0.0,32,376,0
ScenarioSize64Probes32GlobalExploreB,209,1279641774440027009,0.75,0.75,0.0,32,380,0
ScenarioSize64Probes32GlobalExploreB,210,7094737511858396355,0.75,0.75,0.0,32,356,0
ScenarioSize64Probes32GlobalExploreB,211,7842193693029557975,0.75,0.75,0.0,32,386,0
ScenarioSize64Probes32GlobalExploreB,212,2392680491109428476,0.75,0.75,0.0,32,372,0
ScenarioSize64Probes32GlobalExploreB,213,3866198558357324097,0.75,0.75,0.0,32,341,0
ScenarioSize64Probes32GlobalExploreB,214,1395931845597272999,0.75,0.75,0.0,32,349,0
ScenarioSize64Probes32GlobalExploreB,215,2411645404100907887,0.75,0.75,0.0,32,378,0
ScenarioSize64Probes32GlobalExploreB,216,3005318628866213391,0.75,0.75,0.0,32,386,0
ScenarioSize64Probes32GlobalExploreB,217,1188136200599286222,0.75,0.75,0.0,32,379,0
ScenarioSize64Probes32GlobalExploreB,218,679805008651456991,0.75,0.75,0.0,32,349,0
ScenarioSize64Probes32GlobalExploreB,219,2317393341493435360,0.75,0.75,0.0,32,370,0
ScenarioSize64Probes32GlobalExploreB,220,4066160913880139597,0.75,0.75,0.0,32,365,0
ScenarioSize64Probes32GlobalExploreB,221,880879381715801850,0.75,1.0,0.0,32,477,0
ScenarioSize64Probes32GlobalExploreB,222,1726760884372734954,0.75,1.0,0.0,32,479,0
ScenarioSize64Probes32GlobalExploreB,223,4258223208824758363,0.75,1.0,0.0,32,428,0
ScenarioSize64Probes32GlobalExploreB,224,2933576904639372249,0.75,1.0,0.0,32,463,0
ScenarioSize64Probes32GlobalExploreB,225,1619482046725515514,0.75,1.0,0.0,32,474,0
ScenarioSize64Probes32GlobalExploreB,226,8295202924942681088,0.75,1.0,0.0,32,454,0
ScenarioSize64Probes32GlobalExploreB,227,6220178296303381513,0.75,1.0,0.0,32,441,0
ScenarioSize64Probes32GlobalExploreB,228,6524421527956593628,0.75,1.0,0.0,32,469,0
ScenarioSize64Probes32GlobalExploreB,229,1279641774440027009,0.75,1.0,0.0,32,482,0
ScenarioSize64Probes32GlobalExploreB,230,7094737511858396355,0.75,1.0,0.0,32,458,0
ScenarioSize64Probes32GlobalExploreB,231,7842193693029557975,0.75,1.0,0.0,32,449,0
ScenarioSize64Probes32GlobalExploreB,232,2392680491109428476,0.75,1.0,0.0,32,435,0
ScenarioSize64Probes32GlobalExploreB,233,3866198558357324097,0.75,1.0,0.0,32,459,0
ScenarioSize64Probes32GlobalExploreB,234,1395931845597272999,0.75,1.0,0.0,32,435,0
ScenarioSize64Probes32GlobalExploreB,235,2411645404100907887,0.75,1.0,0.0,32,470,0
ScenarioSize64Probes32GlobalExploreB,236,3005318628866213391,0.75,1.0,0.0,32,458,0
ScenarioSize64Probes32GlobalExploreB,237,1188136200599286222,0.75,1.0,0.0,32,463,0
ScenarioSize64Probes32GlobalExploreB,238,679805008651456991,0.75,1.0,0.0,32,451,0
ScenarioSize64Probes32GlobalExploreB,239,2317393341493435360,0.75,1.0,0.0,32,455,0
ScenarioSize64Probes32GlobalExploreB,240,4066160913880139597,0.75,1.0,0.0,32,463,0
ScenarioSize64Probes32GlobalExploreB,241,880879381715801850,1.0,0.5,0.0,32,407,0
ScenarioSize64Probes32GlobalExploreB,242,1726760884372734954,1.0,0.5,0.0,32,409,0
ScenarioSize64Probes32GlobalExploreB,243,4258223208824758363,1.0,0.5,0.0,32,400,0
ScenarioSize64Probes32GlobalExploreB,244,2933576904639372249,1.0,0.5,0.0,32,371,0
ScenarioSize64Probes32GlobalExploreB,245,1619482046725515514,1.0,0.5,0.0,32,389,0
ScenarioSize64Probes32GlobalExploreB,246,8295202924942681088,1.0,0.5,0.0,32,374,0
ScenarioSize64Probes32GlobalExploreB,247,6220178296303381513,1.0,0.5,0.0,32,368,0
ScenarioSize64Probes32GlobalExploreB,248,6524421527956593628,1.0,0.5,0.0,32,397,0
ScenarioSize64Probes32GlobalExploreB,249,1279641774440027009,1.0,0.5,0.0,32,401,0
ScenarioSize64Probes32GlobalExploreB,250,7094737511858396355,1.0,0.5,0.0,32,396,0
ScenarioSize64Probes32GlobalExploreB,251,7842193693029557975,1.0,0.5,0.0,32,360,0
ScenarioSize64Probes32GlobalExploreB,252,2392680491109428476,1.0,0.5,0.0,32,405,0
ScenarioSize64Probes32GlobalExploreB,253,3866198558357324097,1.0,0.5,0.0,32,378,0
ScenarioSize64Probes32GlobalExploreB,254,1395931845597272999,1.0,0.5,0.0,32,385,0
ScenarioSize64Probes32GlobalExploreB,255,2411645404100907887,1.0,0.5,0.0,32,396,0
ScenarioSize64Probes32GlobalExploreB,256,3005318628866213391,1.0,0.5,0.0,32,395,0
ScenarioSize64Probes32GlobalExploreB,257,1188136200599286222,1.0,0.5,0.0,32,394,0
ScenarioSize64Probes32GlobalExploreB,258,679805008651456991,1.0,0.5,0.0,32,401,0
ScenarioSize64Probes32GlobalExploreB,259,2317393341493435360,1.0,0.5,0.0,32,386,0
ScenarioSize64Probes32GlobalExploreB,260,4066160913880139597,1.0,0.5,0.0,32,398,0
ScenarioSize64Probes32GlobalExploreB,261,880879381715801850,1.0,0.75,0.0,32,566,0
ScenarioSize64Probes32GlobalExploreB,262,1726760884372734954,1.0,0.75,0.0,32,533,0
ScenarioSize64Probes32GlobalExploreB,263,4258223208824758363,1.0,0.75,0.0,32,501,0
ScenarioSize64Probes32GlobalExploreB,264,2933576904639372249,1.0,0.75,0.0,32,499,0
ScenarioSize64Probes32GlobalExploreB,265,1619482046725515514,1.0,0.75,0.0,32,531,0
ScenarioSize64Probes32GlobalExploreB,266,8295202924942681088,1.0,0.75,0.0,32,539,0
ScenarioSize64Probes32GlobalExploreB,267,6220178296303381513,1.0,0.75,0.0,32,502,0
ScenarioSize64Probes32GlobalExploreB,268,6524421527956593628,1.0,0.75,0.0,32,551,0
ScenarioSize64Probes32GlobalExploreB,269,1279641774440027009,1.0,0.75,0.0,32,501,0
ScenarioSize64Probes32GlobalExploreB,270,7094737511858396355,1.0,0.75,0.0,32,532,0
ScenarioSize64Probes32GlobalExploreB,271,7842193693029557975,1.0,0.75,0.0,32,545,0
ScenarioSize64Probes32GlobalExploreB,272,2392680491109428476,1.0,0.75,0.0,32,527,0
ScenarioSize64Probes32GlobalExploreB,273,3866198558357324097,1.0,0.75,0.0,32,516,0
ScenarioSize64Probes32GlobalExploreB,274,1395931845597272999,1.0,0.75,0.0,32,502,0
ScenarioSize64Probes32GlobalExploreB,275,2411645404100907887,1.0,0.75,0.0,32,521,0
ScenarioSize64Probes32GlobalExploreB,276,3005318628866213391,1.0,0.75,0.0,32,524,0
ScenarioSize64Probes32GlobalExploreB,277,1188136200599286222,1.0,0.75,0.0,32,503,0
ScenarioSize64Probes32GlobalExploreB,278,679805008651456991,1.0,0.75,0.0,32,529,0
ScenarioSize64Probes32GlobalExploreB,279,2317393341493435360,1.0,0.75,0.0,32,522,0
ScenarioSize64Probes32GlobalExploreB,280,4066160913880139597,1.0,0.75,0.0,32,536,0
ScenarioSize64Probes32GlobalExploreB,281,880879381715801850,1.0,1.0,0.0,32,623,0
ScenarioSize64Probes32GlobalExploreB,282,1726760884372734954,1.0,1.0,0.0,32,627,0
ScenarioSize64Probes32GlobalExploreB,283,4258223208824758363,1.0,1.0,0.0,32,614,0
